Date,Text
2015-05-27,"CS @AMB_Mohammed: Arrived in Juba, South Sudan this morning for discussions and update on peace &amp; security efforts."
2015-05-27,CS @amb_a_mohammed: Hosted visiting Qatari Assistant Minister of Foreign Affairs Mr. Mohamed Abdullah Al Ramaihy./1
2015-05-27,CS @Amb_a_Mohammed: Discussed various areas of mutual interest and enhanced cooperation between Kenya and Qatar./2
2015-05-27,"CS @AMB_A_Mohammed with Morocco Ambassador in Kenya, Abdelilah Benryane, who paid her a courtesy call last evening."
2015-05-27,All set for December WTO conference – @AMB_A_Mohammed
2015-05-26,"CS @AMB_A_Mohammed: MOU between Kenya &amp; Czech Republic will see enhanced cooperation in trade,security &amp; education"
2015-05-26,PS @Karanjakibicho with Qatar Assistant Minister of Foreign Affairs Mohamed Abdullah Al Ramaihy after bilateral talks
2015-05-26,CS @AMB_A_Mohammed &amp; H.E Lubomir Zaoralek (Czech) hold bilateral talks on cooperation on various development projects
2015-05-26,CS @AMB_A_Mohammed &amp; Minister for Foreign Affairs of Czech Republic Lubomir Zaoralek brief the media after bilateral
2015-05-26,Attn media..kindly you are invited for the signing of MOU btw Kenya and Czech Republic at 11.30am Tuesday at the Ministry of Foreign Affairs
2015-05-25,"@AMB_A_Mohammed: ""We must deliver on an Africa at peace with itself, driven by its people, prosperous &amp; shaping its own destiny""-@UKenyatta"
2015-05-25,@AMB_A_Mohammed: This will also help in stemming radicalization and terrorism that feeds on economic discontent.
2015-05-25,@AMB_A_Mohammed: We must deliberately move in the direction of creating stakeholder economies in which everyone has a stake.
2015-05-25,@AMB_A_Mohammed: A sense of fairness and equity generates a strong basis for political legitimacy.
2015-05-25,@AMB_A_Mohammed: Africa must ensure equitable dev't. Economic growth that leaves out large sections of populace is recipe for conflict.
2015-05-25,"@AMB_A_Mohammed: Investment in education/training, particularly in science, technology, research, &amp; innovation, remains critical for Africa."
2015-05-25,"@AMB_A_Mohammed: Africa has the youngest population in the world with a lot of energy, creativity and talent."
2015-05-25,"@AMB_A_Mohammed: We need to improve cross-border infrastructure namely transport corridors, maritime, railways, airports &amp; ICT connectivity."
2015-05-25,"@AMB_A_Mohammed: African countries are today constrained by limited availability of energy, high transport costs and limited connectivity."
2015-05-25,CS @AMB_A_Mohammed: African countries must ensure economic sustainability especially on infrastructure &amp; skills base.
2015-05-25,CS @AMB_A_Mohammed: AU's adoption of Agenda 2063 is a remarkable step forward to address developmental challenges.
2015-05-25,"CS @AMB_A_Mohammed: Africa's overall trajectory today is clear, more stable &amp; prosperity is on the horizon."
2015-05-25,CS @AMB_A_Mohammed: Kenya is keen supporter of African agenda &amp; is fully committed to ensuring its realisation.
2015-05-25,"@AMB_A_Mohammed: Kenya is alive to AU ideals, hence adoption afrocentric diplomatic engagement in its foreign policy."
2015-05-25,"@AMB_A_Mohammed: We celebrate ideals for united, sovereign &amp; prosperous Africa which remains very relevant in our day"
2015-05-25,CS @AMB_A_Mohammed: On this Day we celebrate Africa Union &amp; reaffirm the dignity of Africans &amp; a better life for them
2015-05-25,CS @AMB_A_Mohammed: Today attended the African Union Day 2015 celebrations in Nairobi.
2015-05-25,CS Amb_a_Mohamed today held consultations with Amb (Dr) Liu Xianfu Chinese ambassador to Kenya in her office.
2015-05-25,"Attn: News/Business Editors
CS Amb. Amina Mohamed, will tomorrow 9.30am open WTO Mega regional FTA negotiations at the Norfolk Hotel."
2015-05-25,Ministry of Foreign Affairs holds HIV open day against discrimination | MyGov
2015-05-22,Invest in Kenya | MyGov
2015-05-22,Ministry HIV/Aids workplace policy took into consideration the following guiding principles:
2015-05-22,The Minstry has a work place HIV/Aids policy which is regularly updated for relevance specific workplace needs.
2015-05-22,"Ministry is actively engaged in creating awareness, advocating on benefits of VCT &amp; promoting behaviour change."
2015-05-22,MFA/IT PDS Amb. Ben Ogutu flags off procession of Ministry Hqs staff to mark ministerial HIV/Aids Open Day.
2015-05-22,Daring Abroad: Kenyan doing Ranching in Botswana.
2015-05-22,Daring Abroad: Somaliland;
2015-05-22,Daring Abroad: What you need to do business or work in Rwanda;
2015-05-21,"Amb Josephine Awuor, Dir. Europe &amp; EU in consultation with Ms Vicky Pantazopoulou, Honorary Consul of Kenya to Greece"
2015-05-21,"Kenya's Ambassador to Zimbabwe, Lucy Chelimo joined fellow African ambassadors in City Cleanup downtown Harare today."
2015-05-21,Kenya woos Russia over UN reforms
2015-05-21,CS@AMB_A_Mohammed: Mr. Lavrov: Instituting reforms will be a crucial milestone in enhancing legitimacy of the UNSC
2015-05-21,"CS@AMB_A_Mohammed
: Mr. Lavrov further acknowledged the need to increase Africa's representation in the UNSC"
2015-05-21,"CS@AMB_A_Mohammed: Russian Foreign Minister, Mr. Sergei Lavrov affirmed need for reform of UN Security Council"
2015-05-21,CS@AMB_A_Mohammed: Africa is seeking for two permanent seats with veto power &amp; two non- permanent seats in the UNSC
2015-05-21,CS@AMB_A_Mohammed: We can work in partnership &amp; leverage Russia's influential position to advance Africa's position
2015-05-21,"CS@AMB_A_Mohammed: We believe Africa's under &amp; non- representation in UNSC is discriminatory, unfair and unjust"
2015-05-21,CS@AMB_A_Mohammed: Africa is under-represented in the non-permanent cartegory &amp; unrepresented in the Security Council
2015-05-21,"CS@AMB_A_Mohammed: Although Africa accounts for one-third of the UN membership, it is not represented in the UNSC"
2015-05-21,CS@AMB_A_Mohammed: The UN Security Council as currently constituted does not reflect the dynamics of the 21st century
2015-05-21,CS@AMB_A_Mohammed: We urged Russia to support Africa's Common Position on reform of the UN Security Council
2015-05-21,CS@AMB_A_Mohammed: Equatorial Guinea Foreign Minister &amp; I held a meeting with Russia's Foreign Minister
2015-05-20,@AMB_A_Mohammed: I pray to God to give the bereaved family the necessary fortitude and strength to bear this loss./4
2015-05-20,@AMB_A_Mohammed: My sincere condolence to the family relatives and friends of the late Amb. Benjamin Kipkorir./3
2015-05-20,@AMB_A_Mohammed: Amb Benjamin Kipkorir was a consummate diplomat who diligently served Kenya as ambassador to the United States of America/2
2015-05-20,@AMB_A_Mohammed: I am very saddened to learn of the passing on of former colleague &amp; role model Amb. Dr. Benjamin Kipkorir./1
2015-05-20,"PS @Karanjakibicho today met Mr. Kamlesh Sharma, Secretary General of the Commonwealth, in his London office."
2015-05-20,PS @Karanjakibicho exchanged ideas on best ways to increasing trade &amp; investment between Kenya &amp; UK with the EAA team
2015-05-20,Lord Valentine who is Chairman Eastern Africa Association (EAA) was accompanied by Patrick Orr &amp; John Small CEO EAA.
2015-05-20,PS @Karanjakibicho with Amb. Lazarus Amayo meet former British Minister for Africa Lord Valentine today in London.
2015-05-20,CS@AMB_A_Mohammed: The C10 assigned Kenya &amp; E. Guinea to lobby Russia to support Africa's position on UN reforms
2015-05-20,CS@AMB_A_Mohammed: We discussed UN reforms ahead of meeting with Russian Foreign Minister Mr. Sergei Lavrov tomorrow
2015-05-20,"CS@AMB_A_Mohammed: Held consultations with the Foreign Minister of Equatorial Guinea, Mr. Agapito Mokuy in Moscow"
2015-05-20,CS@AMB_A_Mohammed: African envoys need to support the C10 in lobbying for the African Common Position on UN reforms
2015-05-20,CS@AMB_A_Mohammed: Representation of Africa will help mainstream African perspectives in tacking African issues
2015-05-20,CS@AMB_A_Mohammed: The adequate representation of the continent in United Nations organs is an absolute necessity
2015-05-20,CS@AMB_A_Mohammed: Almost 99% of issues handled by the UN are on Africa which is not represented in the UNSC
2015-05-20,CS@AMB_A_Mohammed: The reform of the UN will be the subject of meeting with Russian Foreign Minister due tomorrow
2015-05-20,CS@AMB_A_Mohammed: Also briefed the envoys on the agenda of the reform of the United Nations &amp; the African position
2015-05-20,"CS@AMB_A_Mohammed: Appraised envoys on status of negotiations on the SADC, EAC &amp; COMESA Tripartite Free Trade area"
2015-05-20,CS@AMB_A_Mohammed: Urged African Ambassadors to place emphasis on trade relations which hold key to economic growth
2015-05-20,CS@AMB_A_Mohammed: Briefed the envoys on latest developments in Africa especially with respect to trade
2015-05-20,CS@AMB_A_Mohammed: Meeting with African Ambassadors in Russia shortly after arrival in Moscow
2015-05-20,"PS @Karanjakibicho with Amb. Stephane Gompertz, France's Climate Amb for Africa &amp; Middle East &amp; Chair of  COP21."
2015-05-20,"PS @Karanjakibicho in meeting with Mr. Getachew Engida, UNESCO's Deputy Director General &amp; Prof George Godia in Paris"
2015-05-18,"H.E. @UKenyatta full address to the Pan-African Parliament, televised live by SABC"
2015-05-18,CS @Amb_a_Mohammed with some of the invited guests to the 6th Session of  Pan African Parliament in Midrand S. Africa
2015-05-18,"CS @Amb_a_Mohammed with leader of majority Aden Duale during the opening of 6th Pan African Parliament in Midrand, SA"
2015-05-18,CS @Amb_a_Mohammed with H.E. @Ukenyatta Private Secretary Jomo Gecaga at opening of 6th Session of PAP in S. Africa.
2015-05-18,Tough visa rules to be discussed in S.Africa meeting
2015-05-18,"Presidents Uhuru Kenyatta, Jacob Zuma identify new areas of collaboration"
2015-05-18,Mwakwere cleared in EACC graft probe
2015-05-17,"CS @amb_a_mohammed: The 6th Ordinary Session of the 3rd PAP is set for opening on May 18, 2015 in Midrand, South Africa."
2015-05-17,CS @amb_a_Mohammed: The rationale for creation of PAP is to provide a platform for African people to be more involved in decision-making.
2015-05-17,CS @Amb_a_Mohammed: Pan African Parliament is one of 9 organs provided for in 1991 Abuja Treaty Establishing African Economic Community.
2015-05-17,H.E. @Ukenyatta who is accompanied by @Amb_a_Mohammed is Special Guest at official opening of Continental Parliament
2015-05-17,CS @amb_a_Mohammed: H.E. @Ukenyatta has this evening arrived in S. Africa where he will open Pan African Parliament.
2015-05-16,Amb. Ben Ogutu held talks with Mihai-Stefan Stuparu of Ministry of Foreign Affairs of Romania &amp; Amb. Julia Pataki.
2015-05-16,"Kenya's Amb to Zimbabwe, Lucy Chelimo with CS Defence, Amb. Rachelle Omamo at Victoria Falls International airport."
2015-05-16,"Kenya Embassy Staff in Harare with Ministry of Health Delegation who are a week study tour of Harare, Zimbwabwe"
2015-05-16,CS @AMB_A_Mohammed: Kenya &amp; Mali have signed two Agreements: Protocol for Cooperation of the Foreign Ministries &amp; JCC
2015-05-16,CS @AMB_A_Mohammed: Relations between Mali &amp; Kenya are warm &amp; cordial.
2015-05-16,CS @AMB_A_Mohammed:Those involved in the Mali mediation included #Algeria #Nigeria #BurkinaFaso #Chad &amp; #Mauritania
2015-05-16,CS @AMB_A_Mohammed:Algerian sponsored Peace talks btn The Mali government &amp; the rebels lasted eight months in Algiers
2015-05-16,CS @AMB_A_Mohammed :Represented H.E @Ukenyatta at the signing of the Peace Accord btn the govt of Mali &amp; rebel groups
2015-05-15,"Under the Mali Accord warring factions have agreed to down their tools, reconcile with each other &amp; join Government"
2015-05-15,"Malians, invited guests gathered to witness the emotional, historic signing of the Peace &amp; Reconciliation Accord"
2015-05-15,"Abdoulaye Diop,Mali's Foreign Minister introducing his colleagues to CS @AMB_A_Mohammed"
2015-05-15,Daring Abroad...https://t.co/oTDXtVL8QL
2015-05-15,"CS @AMB_A_Mohammed earlier today when she arrived in Bamako, Mali to witness the signing of Mali's Peace Accord"
2015-05-15,"@KirigoNgarua We have not reached the point requiring evacuation. Should such need arise, Government will take appropriate measures."
2015-05-15,@tegadwa Government ready to deal with the situation and aid Kenyans should there be need for evacuation. @AMB_A_Mohammed
2015-05-15,@tegadwa Kenyans living/or working in Burundi are safe. Kenya Mission in Burundi is monitoring and briefing Hqs by the hour @AMB_A_Mohammed
2015-05-14,CS @AMB_A_Mohammed: African countries must engage constructively to develop a common position prior to the Conference
2015-05-14,@AMB_A_Mohammed: Africa must focus on action-oriented outcome with strong dev component to help it integrate in multi-lateral trading system
2015-05-14,CS @AMB_A_Mohammed: Success of MC10 will be measured by the nature of the outcome of negotiations.
2015-05-14,CS @AMB_A_Mohammed: President @UKenyatta launched the Logo &amp; the website for the WTO Ministerial Conference (MC10) on 5th May 2015.
2015-05-14,CS @AMB_A_Mohammed: Kenya is working closely with WTO technical officials in logistical preparations for the Conference.
2015-05-14,CS @AMB_A_Mohammed: Kenya has constituted a national preparatory Committee to take charge of preparations for MC10.
2015-05-14,CS @AMB_A_Mohammed: Briefed the Ministers on the status of preparations for the 10th WTO Ministerial Conference.
2015-05-14,CS @AMB_A_Mohammed: The meeting also considered draft Road Map and Schedule for CFTA negotiations as presented by AUC
2015-05-14,CS @AMB_A_Mohammed: Meeting was briefed on proposed plans for launch of CFTA negotiations at the June 2015 AU Summit in South Africa.
2015-05-14,CS @AMB_A_Mohammed: The Ministers discussed the objectives and principles guiding negotiations of the CFTA.
2015-05-14,CS @AMB_A_Mohammed: Meeting discussed the recommendations of Senior Trade Officials on the establishment of the CFTA.
2015-05-14,CS @AMB_A_Mohammed: Attending African Union Ministers of Trade meeting on Continental Free Trade Area (CFTA).
2015-05-14,CS @AMB_A_Mohammed: Holding consultations with Kenya’s trade experts ahead of Trade Ministers meeting in Addis Ababa.
2015-05-14,"CS @AMB_A_Mohammed: At the AU Headquarters, Addis, with members of Kenya delegation to AU Ministers of Trade meeting"
2015-05-14,"CS for #Health, J Macharia with Belgium Amb Roxane de Bilderling, discussed Medical wastes mgt funded by Belgian coys"
2015-05-14,CS @AMB_A_Mohammed: The WTO Conference will take place at the K.I.C.C from 15th-18th December 2015 in Nairobi
2015-05-14,CS @AMB_A_Mohammed Will brief the Ministers on the status of preparations for the 10th WTO Ministerial Conference
2015-05-14,CS @AMB_A_Mohammed is in Ethiopia to attend African Union Ministers of Trade meeting.
2015-05-14,"CS @AMB_A_Mohammed: With Amb. Catherine Muigai, Kenya’s Ambassador to Ethiopia, at Bole Int’l Airport, Addis Ababa"
2015-05-14,"Vacancy: Head, Asian and Pacific Centre for Transfer of Technology, P5 UN, NEW DELHI
Apply for this job at:
https://t.co/2aP6B1P9g4"
2015-05-14,"Vacancy: HUMAN RIGHTS OFFICER, P4 United Nations, GENEVA
You can view and apply for this job at:
https://t.co/D4slju5j6K"
2015-05-14,"Vacancy: Procurement Officer, P4, United Nations, NEW YORK
You can view and apply for this job at:
https://t.co/jrTY3v2XSF"
2015-05-14,"Vacancy: PROGRAMME MANAGEMENT OFFICER, P4, United Nations NAIROBI
You can view and apply for this job at:
https://t.co/OJAWcgzDsS"
2015-05-13,The EAC leaders will reconvene in two weeks to review the situation in Burundi.
2015-05-13,The EAC Summit condemns the violence in Burundi and calls on all parties to ensure the violence comes to an end.
2015-05-13,The Region will continue consulting to ensure the situation in Burundi normalises and the respect for rule of law endures.
2015-05-13,EAC Summit condemns the Burundi coup and calls for a return to constitutional order. Cc @UKenyatta @PaulKagame @KagutaMuseveni #BurundiCoup
2015-05-13,"H.E @UKenyatta arrives at Julius Nyerere Int'l Airport, Dar Salaam to attend Heads of State Extraordinary EAC Summit"
2015-05-13,Europe &amp; EU Director Amb. Josephine Awuor in bilateral meeting with Romanian Amb to Kenya H.E.Julia Pataki at MFA/IT
2015-05-13,Africa &amp; AU Ag. Director Catherine Mogaka in consultative meeting with Malawi HC to Kenya Dr. Perks Ligoya at MFA/IT
2015-05-13,The special Summit has been convened by EAC Chairman @jmkikwete to seek an amicable solution to the Burundi crisis
2015-05-13,"H.E. @UKenyatta with CDF Gen. Samson Mwathethe shortly before leaving for Dar es Salaam, to attend EAC Summit."
2015-05-13,"President Uhuru Kenyatta with Japan's Ambassador to Kenya Mr. Tatsushi Terada at State House, Nairobi."
2015-05-13,"@PierreNkurunziz arrives at Serena, Dar-Es-Salam, for the #EAC extraordinary Heads of State Summit on #Burundi expected today"
2015-05-12,The Ministers deliberations will be presented to EAC Heads of State during the Extraordinary Summit in Dar tomorrow
2015-05-12,"Member States are discussing issues of security, refugees and protests in Burundi"
2015-05-12,The crisis has been occasioned by bid for 3rd term in office by H.E Pierre Nkurunziza
2015-05-12,Foreign Affairs &amp;EAC Ministers from  EAC Member States are in Dar for a meeting to discuss on the crisis in Burundi
2015-05-11,"CS @AMB_A_Mohammed: The #EAC will be meeting in #Dar es Salaam from May 12-13, 2015 to deliberate on the way forward for #Burundi."
2015-05-11,"CS @AMB_A_Mohammed:The issue of South Africa Visa regime with Kenya will be discussed in Johannesburg on May 18, 2015. #KOT #Visa #SA"
2015-05-11,CS @AMB_A_Mohammed: Many Kenyans have expressed concern over the matter of visa for Kenyans travelling to South Africa. #KOT  #SA #VISA
2015-05-11,@AMB_A_Mohammed today received a message from President Alassane Ouattara's Special Envoy Dr. Albert Mabri Toikeusse.
2015-05-11,@AMB_A_Mohammed: The message delivered by Dr. Toikeusse will be transmited to President Uhuru Kenyatta.  @UKenyatta.
2015-05-11,@Toshriz1 @ImmigrationDept Kindly check this out with the Ministry of Labour.
2015-05-11,"CS @AMB_Mohammed held consultations with Mr. Gabriel Negatu, East Africa Regional Director, African Development Bank."
2015-05-11,CS @AMB_A_Mohammed in meeting with UAE Ambassador to Kenya Amb. Abdulrazak Mohd Hadi who called on her.
2015-05-09,CS @AMB_A_Mohammed: C10 committed to deepen its outreach to advance &amp; promote the African Common Position.
2015-05-09,CS @AMB_A_Mohammed: Summit urged all Africa countries to speak in one voice on all issues of the UNSC reform process
2015-05-09,CS @AMB_A_Mohammed: Members affirmed the Ezulwini Consensus &amp; Sirte Declaration  as the only viable option for Africa
2015-05-09,CS @AMB_A_Mohammed: The summit spelt out strategies to intensify advancement of the African Position on UNSC reforms
2015-05-09,CS @AMB_A_Mohammed: The meeting also evaluated status of the outreach of the C10 with other interest groups.
2015-05-09,CS @AMB_A_Mohammed: C10 Summit considered reports of the Foreign Ministers consultations with the P-5 Members States
2015-05-09,CS@AMB_A_Mohammed: President of Sierra Leone Dr. Bai Koroma: The voices of Africa’s 1.1bl people must not be ignored
2015-05-09,"CS@AMB_A_Mohammed: Presidents Ernest Bai, Edgar Lungu, &amp; Dr. Hague Geingob follow proceedings during the C10 Summit"
2015-05-09,CS@AMB_A_Mohammed: President Edgar Lungu of Zambia addresses the AU Committee of Ten Summit
2015-05-09,CS @AMB_A_Mohammed: Africa should capitalize on presence of a C10 member at the helm of UNGA to advance reform agenda
2015-05-09,CS @AMB_A_Mohammed:The AU should dedicate an extra-ordinary session to discuss SC reforms during AU Summit in Jo’burg
2015-05-09,CS@AMB_A_Mohammed: The C10 Committee has made commendable progress in intergovernmental negotiations on reform
2015-05-09,CS @AMB_A_Mohammed: Africa is seeking for the expansion of the Security Council from 15 to 26 seats
2015-05-09,CS@AMB_A_Mohammed: Africa’s Common Position is articulated in the Ezulwini Consensus &amp; Sirte Declaration
2015-05-09,CS @AMB_A_Mohammed: Currently there is no convergence of views on the UN Security Council reform package
2015-05-09,CS @AMB_A_Mohammed: Accountability &amp; inclusivity will make the UNSC a more effective force for change in the world
2015-05-09,CS @AMB_A_Mohammed: Kenya firmly supports the UNSC reform process to create a more representative &amp; accountable body
2015-05-09,CS @AMB_A_Mohammed: Africa is the only continent not represented in the permanent category of UN Security Council
2015-05-09,CS @AMB_A_Mohammed. Delivered @UKenyatta’s message to the C10 Committee chaired by Sierra Leone H.E Bai Koroma
2015-05-09,CS @AMB_A_Mohammed: Represented @UKenyatta at the AU Committee of Ten Heads of State Summit held in Livingstone
2015-05-08,CS@AMB_A_Mohammed: Kenya is a member of the C10 &amp; our agenda is aligned to the AU position on UNSC reforms
2015-05-08,CS@AMB_A_Mohammed: Mandate of the Committee is to advocate &amp; lobby for Africa’s position on UNSC reforms
2015-05-08,CS@AMB_A_Mohammed will represent @UKenyatta  at the Summit of the AU Committee of Ten Heads of State of the UNSC
2015-05-08,"CS @AMB_A_Mohammed arriving Harry Mwaanga Nkumbula Int’l Airport, Livingstone, Zambia, to attend the C10 Summit"
2015-05-08,PS @Karanjakibicho meets visiting Chairman of German-Africa Business Association Dr. Stefan Liebing &amp; his delegation.
2015-05-08,"Amb Ben Ogutu, Political &amp; Diplomatic Sec, Ministry of Foreign Affairs &amp; International Trade with H.E Samura Kamara"
2015-05-08,"CS @AMB_A_Mohammed and H.E Samura Kamara discussed training in areas of diplomacy, health and co-operative movement"
2015-05-08,"CS @AMB_A_Mohammed with H.E Samura Kamara, Sierra Leone Foreign Minister who paid a visit to her office"
2015-05-07,CS @AMB_A_Mohammed: We commend the IGAD Facilitation Office for progress being made towards stabilization in Somalia.
2015-05-07,CS @AMB_A_Mohammed: There is also need for sustained outreach to ensure the political transformation is inclusive
2015-05-07,CS @AMB_A_Mohammed: It is imperative to conclude outstanding issues in the full implementing of Juba Administration.
2015-05-07,CS @AMB_A_Mohammed: Stabilization of Jubaland will enhance security in Somalia &amp; Kenya.
2015-05-07,CS @AMB_A_Mohammed: We laud the President of Somalia H.E Sheikh Mohamud for support extended to Jubal Administration
2015-05-07,CS @AMB_A_Mohammed: The inauguration of the Assembly is a major step towards democratic transformation of Somalia
2015-05-07,CS @AMB_A_Mohammed: The Agreement provides framework for negotiating the establishment of Interim Juba Administration
2015-05-07,CS @AMB_A_Mohammed: Inauguration of Assembly is a crucial milestone in the implementation of Addis Ababa Agreement.
2015-05-07,CS @AMB_A_Mohammed: Was in Kismayo for the inauguration of the Jubaland Regional Assembly elected in April this year.
2015-05-07,"CS @AMB_A_Mohammed: Arriving in Kismayo International Airport, Jubaland, Somalia. cc @DrTedros @amb_affey"
2015-05-07,@AMB_A_Mohammed arrives in Kismayo for inauguration of Jubbaland Parliament. Jubbaland President Ahmed Madobe met her
2015-05-07,Foreign Ministers of Kenya @AMB_A_Mohammed &amp; Ethiopia @DrTedros in Kismayo for inauguration of #Jubbaland Parliament.
2015-05-07,"DIRECTOR, DIVISION OF SCIENCE POLICY AND CAPACITY-BUILDING"
2015-05-07,PS @Karanjakibicho at a luncheon hosted in honor of visiting UN High Commissioner for Refugees Mr. Antonio Guteres
2015-05-06,CS @AMB_A_MOHAMMED: Kenya is monitoring the situation to ensure the welfare of an estimated 2000 Kenyans in Burundi is safeguarded.
2015-05-06,CS @AMB_A_Mohammed: Kenya will continue to play a proactive role towards commencing the process of dialogue.
2015-05-06,CS @AMB_A_Mohammed: Called on security agencies to control the situation impartially &amp; to uphold the constitution
2015-05-06,CS @AMB_A_Mohammed: We underlined need to resolve disputes peaceably through existing legal mechanisms &amp; institutions
2015-05-06,CS @AMB_A_Mohammed: Expressed concern that electoral violence could degenerate into a protracted conflict in the country
2015-05-06,CS @AMB_A_Mohammed: Incidents of violent demonstrations have raised concerns over peace and stability in Burundi
2015-05-06,CS @AMB_A_Mohammed: President Nkurunziza’s bid for a third term in office has precipitated the crisis in his country.
2015-05-06,CS @AMB_A_Mohammed: Held lengthy discussions with President Nkurunziza on the electoral stalemate and the way forward
2015-05-06,CS @AMB_A_Mohammed: Held lengthy discussions with President Nkurunziza on the electoral stalemate and the way forward
2015-05-06,@AMB_A_Mohammed: Holding consultations with EAC Foreign Ministers ahead of meeting with President Pierre Nkurunziza.
2015-05-06,CS @AMB_A_Mohammed: Burundi is preparing for general elections scheduled to take place this month
2015-05-06,CS @AMB_A_Mohammed: Meeting convened to deliberate on the unfolding electoral crisis in Burundi
2015-05-06,"CS @AMB_A_Mohammed: With Foreign Ministers of Rwanda @LMushikiwabo, Hon. Membe of Tanzania &amp; Laurent of Burundi"
2015-05-06,"H.E @UKenyatta  With the Mali Minister for Foreign affairs, African Integration and Int'l Cooperation, Abdoulaye Diop"
2015-05-06,"CS @AMB_a_Mohammed with Amb. Ken Vitisia (centre) &amp; Rwanda’s Ambassador to Burundi Amb. Amandin Rugira, in Bujumbura."
2015-05-06,"@AMB_a_Mohammed is received by Kenya’s Charge D’Affaires to Burundi Amb. Ken Vitisia, when she arrived in Bujumbura"
2015-05-06,@AMB_a_Mohammed arriving at Bujumbura International Airport to attend EAC Foreign Ministers meeting on Burundi crisis
2015-05-06,@AMB_A_Mohammed: We have formed an all-inclusive stakeholder National Preparatory Committee that will ensure WTO MC10 in Nairobi succeeds.
2015-05-06,@AMB_A_Mohammed: My Ministry is committed to ensuring that all preparatory &amp; related logistical measures for the Conference are put in place
2015-05-06,@AMB_A_Mohammed:...a clear demonstration of the commitment of international community to integrate Africa into multilateral trading system/2
2015-05-06,@AMB_A_Mohammed: The decision to hold the Conference in Africa for the first time in 20 years is a welcome development and.../1
2015-05-06,"@AMB_A_Mohammed: Hosting of the Ministerial Conference in Kenya is not only Kenya’s pride, but the pride of the entire continent of Africa."
2015-05-06,@AMB_A_Mohammed: Personal effort by H.E. @UKenyatta ensured Kenya was selected the 1st African country to host WTO MC
2015-05-06,"@AMB_A_Mohammed:As a country, we took a lot of pride when WTO General Council pronounced Kenya as host of WTO #MC10"
2015-05-06,"H.E. @UKenyatta launched 10th WTO #MC10 logo and registration website at State House, Nairobi. @AMB_A_Mohammed"
2015-05-05,"WTO is glad to show the logo for the 10th Min Conf in Kenya, its 1st MC in Africa. Launched today in Geneva &amp; Nairobi"
2015-05-05,WTO secretariat congratulates Cabinet Secretary Amina Mohamed and extends support to her in this role. #MC10 #Kenya @AMB_A_Mohammed
2015-05-05,"The #WTO General Council has formally elected @AMB_A_Mohammed as chair of the 10th Ministerial Conference, in December. #MC10 #Nairobi. @wto"
2015-05-05,"@AMB_A_Mohammed: Finally, we appeal to U.S. Govt to fast track negotiations on inauguration of direct flights between Kenya and the US. /20"
2015-05-05,@AMB_A_Mohammed: We urge int'l community to continue honouring pledges made towards the reconstruction of institutions in Somalia./19
2015-05-05,@AMB_A_Mohammed: Kenya now seeks U.S support in: Border security; Deepening of information sharing; Reform/Training of security agencies./18
2015-05-05,@AMB_A_Mohammed: Kenya appreciates US' ongoing technical assistance in addressing security challenges esp. on training related support./17
2015-05-05,"@AMB_A_Mohammed: There is urgent need to upscale counter-terrorism in the Region, underpinned by close collaboration by all global actors/16"
2015-05-05,@AMB_A_Mohammed: This has come with the added challenge of radicalization and recruitment of youth into terrorist ranks./15
2015-05-05,"@AMB_A_Mohammed: More critically, terrorist groups have infiltrated &amp; perpetrated abhorrent attacks where innocent lives have been lost./14"
2015-05-05,"@AMB_A_Mohammed: These include proliferation of small arms &amp; light weapons, illegal immigration and human trafficking./13"
2015-05-05,@AMB_A_Mohammed: Our involvement in peace initiatives in the region has predisposed us to substantial challenges./12
2015-05-05,@AMB_A_Mohammed: We urge all our friends to join us in restoring and maintaining peace and stability in our region. /11
2015-05-05,"@AMB_A_Mohammed: Kenya remains actively involved in all discourses and initiatives in South Sudan, Somalia, DRC &amp; CAR. /10"
2015-05-05,"@AMB_A_Mohammed: Kenya looks forward to realisation of new investments towards peacekeeping in Somalia &amp; CAR, pledged at US-Africa Summit./9"
2015-05-05,@AMB_A_Mohammed: These initiatives require continued support &amp; facilitation with an eye to estab'nt of a well-equipped standby force. /8
2015-05-05,@AMB_A_Mohammed: Commendable initiatives in this regard include AMISOM &amp; Africa-led International Support to Mali. /7
2015-05-05,"@AMB_A_Mohammed: Although we welcome int'l support, AU, through Peace &amp; Security Council, is seeking African sol'ns to security challenges/6"
2015-05-05,"@AMB_A_Mohammed: 3 major areas of focus within this cooperation are; Coordinated Border Mgt, Admin of Justice &amp; Police Human Resource Mgt./5"
2015-05-05,@AMB_A_Mohammed: We appreciate President Obama’s launch of $65 million yearly Security Governance Initiative to support African countries/4
2015-05-05,@AMB_A_Mohammed: The first ever US-Africa Leaders Summit last year provided an ideal platform to discuss critical issues affecting Africa/3
2015-05-05,"CS @AMB_A_Mohammed: Took the opportunity to follow up on issues discussed on the sidelines of August, 2014 US-Africa Leaders Summit./2"
2015-05-05,"CS @AMB_A_Mohammed: President @UKenyatta held talks with US Secretary of State  @JohnKerry at State House, Nairobi./1"
2015-05-05,PS @KaranjaKibicho with #Netherlands Amb. to #Kenya @JoostReintjes. Discussed issues of interest to both countries.
2015-05-04,"US Secretary of State, John Kerry to address joint presser with CS' Amina Mohamed, Joseph Nkaiseri and &amp; Rachel Omamo at OP; 10.30 am."
